sheet_id,gear_Tier,slot1_ID,slot1_LvlReq,slot2_ID,slot2_LvlReq,slot3_ID,slot3_LvlReq,slot4_ID,slot4_LvlReq,slot5_ID,slot5_LvlReq,slot6_ID,slot6_LvlReq,health,damage,armor,focus,resist,crit_Damage,crit_Chance,speed,dodge_Chance,block_Chance,block_Amount,accuracy,
Coulson,10,T10_Tech_Focus,54,T10_Coulson,54,T10_Tech_Damage,60,T10_Tech_Resist,54,T10_Tech_Armor,55,T9_Tech_Health,55,20915,1912,1546,552,676,0,0,0,0,0,0,0,
Coulson,11,T11_Tech_Focus,64,T11_Coulson,60,T10_Tech_Damage,64,T11_Tech_Resist,65,T11_Tech_Armor,64,T11_Tech_Health,60,23815,2177,1760,624,764,0,0,0,0,0,0,0,
Coulson,12,T12_Tech_Focus,68,T12_Coulson,65,T12_Tech_Damage,70,T12_Tech_Resist,67,T12_Tech_Armor,69,T11_Tech_Health,65,26953,2464,1991,701,858,0,0,0,0,0,0,0,
Coulson,13,T13_Tech_Focus,72,T13_Coulson,75,T13_Tech_Damage,70,T13_Tech_Resist,71,T13_Tech_Armor,74,T12_Tech_Health,75,42116,3850,3112,1963,2405,0,0,0,0,0,0,0,
Coulson,14,T14_Tech_Focus,76,T14_Coulson,80,T14_Tech_Damage,80,T14_Tech_Resist,78,T14_Tech_Armor,75,T12_Tech_Health,79,52644,4813,3890,2191,2684,0,0,0,0,0,0,0,
Coulson,15,T15_Tech_Focus,1000,T15_Coulson,85,T15_Tech_Damage,1000,T15_Tech_Resist,1000,T15_Tech_Armor,1000,T13_Tech_Health,1000,65805,6016,4863,2437,2986,0,0,0,0,0,0,0,
Coulson,16,T16_Tech_Focus,1000,T16_Coulson,1000,T16_Tech_Damage,1000,T16_Tech_Resist,1000,T16_Tech_Armor,1000,T14_Tech_Health,1000,82257,7520,6078,2702,3310,0,0,0,0,0,0,0,
Coulson,17,T17_Tech_Focus,1000,T17_Coulson,1000,T17_Tech_Damage,1000,T17_Tech_Resist,1000,T17_Tech_Armor,1000,T15_Tech_Health,1000,102820,9400,7598,2989,3662,0,0,0,0,0,0,0,
Coulson,18,T18_Tech_Focus,1000,T18_Coulson,1000,T18_Tech_Damage,1000,T18_Tech_Resist,1000,T18_Tech_Armor,1000,T16_Tech_Health,1000,128525,11750,9497,3298,4040,0,0,0,0,0,0,0,
Coulson,19,T19_Tech_Focus,1000,T19_Coulson,1000,T19_Tech_Damage,1000,T19_Tech_Resist,1000,T19_Tech_Armor,1000,T17_Tech_Health,1000,160657,14688,11872,3630,4447,0,0,0,0,0,0,0,
Coulson,20,T20_Tech_Focus,1000,T20_Coulson,1000,T20_Tech_Damage,1000,T20_Tech_Resist,1000,T20_Tech_Armor,1000,T18_Tech_Health,1000,200821,18359,14839,3989,4886,0,0,0,0,0,0,0,
Crossbones,0,,0,,0,,0,,0,,0,,0,60,19,4,16,38,0,0,0,0,0,0,0,
Crossbones,1,Green_Focus_Mat,1,T1_Crossbones,1,Green_Damage_Mat,4,Green_Resist_Mat,3,Green_Armor_Mat,2,Green_Health_Mat,1,378,120,28,27,64,0,0,0,0,0,0,0,
Crossbones,2,Green_Focus_Mat,6,T2_Crossbones,4,Green_Damage_Mat,7,T2_Tech_Resist,4,T2_Tech_Armor,6,T2_Tech_Health,12,964,254,71,41,98,0,0,0,0,0,0,0,
Crossbones,3,Green_Focus_Mat,18,T3_Crossbones,12,T3_Tech_Damage,16,T2_Tech_Resist,15,T3_Tech_Armor,12,T3_Tech_Health,13,1791,404,132,57,136,0,0,0,0,0,0,0,
Crossbones,4,Green_Focus_Mat,21,T4_Crossbones,18,T3_Tech_Damage,18,T4_Tech_Resist,20,T4_Tech_Armor,18,T4_Tech_Health,24,3258,572,240,74,178,0,0,0,0,0,0,0,
Crossbones,5,Green_Focus_Mat,29,T5_Crossbones,24,T5_Tech_Damage,30,T4_Tech_Resist,29,T5_Tech_Armor,24,T5_Tech_Health,25,4804,759,354,94,226,0,0,0,0,0,0,0,
Crossbones,6,Green_Focus_Mat,36,T6_Crossbones,30,T5_Tech_Damage,34,T6_Tech_Resist,30,T6_Tech_Armor,30,T6_Tech_Health,35,6732,967,497,116,278,0,0,0,0,0,0,0,
Crossbones,7,Green_Focus_Mat,40,T7_Crossbones,36,T7_Tech_Damage,36,T6_Tech_Resist,41,T7_Tech_Armor,42,T7_Tech_Health,40,9852,1197,727,140,337,0,0,0,0,0,0,0,
Crossbones,8,T2_Tech_Focus,48,T8_Crossbones,42,T7_Tech_Damage,42,T8_Tech_Resist,43,T8_Tech_Armor,45,T8_Tech_Health,46,13792,1452,1018,167,401,0,0,0,0,0,0,0,
Crossbones,9,T2_Tech_Focus,49,T9_Crossbones,48,T9_Tech_Damage,53,T8_Tech_Resist,48,T9_Tech_Armor,54,T9_Tech_Health,53,17568,1735,1296,197,473,0,0,0,0,0,0,0,
Crossbones,10,T2_Tech_Focus,60,T10_Crossbones,54,T9_Tech_Damage,54,T10_Tech_Resist,54,T10_Tech_Armor,54,T10_Tech_Health,56,22016,2046,1625,230,552,0,0,0,0,0,0,0,
Crossbones,11,T2_Tech_Focus,65,T11_Crossbones,60,T11_Tech_Damage,60,T10_Tech_Resist,60,T11_Tech_Armor,63,T11_Tech_Health,60,25068,2330,1850,260,624,0,0,0,0,0,0,0,
Crossbones,12,T3_Tech_Focus,69,T12_Crossbones,65,T11_Tech_Damage,65,T12_Tech_Resist,68,T12_Tech_Armor,65,T12_Tech_Health,70,28373,2637,2094,292,701,0,0,0,0,0,0,0,
Crossbones,13,T3_Tech_Focus,72,T13_Crossbones,75,T13_Tech_Damage,70,T13_Tech_Resist,71,T13_Tech_Armor,74,T13_Tech_Health,75,48766,4120,3272,818,1963,0,0,0,0,0,0,0,
Crossbones,14,T4_Tech_Focus,76,T14_Crossbones,80,T14_Tech_Damage,80,T14_Tech_Resist,78,T14_Tech_Armor,75,T14_Tech_Health,79,60957,5150,4090,913,2191,0,0,0,0,0,0,0,
Crossbones,15,T5_Tech_Focus,1000,T15_Crossbones,85,T15_Tech_Damage,1000,T15_Tech_Resist,1000,T15_Tech_Armor,1000,T15_Tech_Health,1000,76195,6437,5112,1016,2437,0,0,0,0,0,0,0,
Crossbones,16,T6_Tech_Focus,1000,T16_Crossbones,1000,T16_Tech_Damage,1000,T16_Tech_Resist,1000,T16_Tech_Armor,1000,T16_Tech_Health,1000,95245,8046,6390,1126,2702,0,0,0,0,0,0,0,
Crossbones,17,T7_Tech_Focus,1000,T17_Crossbones,1000,T17_Tech_Damage,1000,T17_Tech_Resist,1000,T17_Tech_Armor,1000,T17_Tech_Health,1000,119055,10058,7988,1246,2989,0,0,0,0,0,0,0,
Crossbones,18,T8_Tech_Focus,1000,T18_Crossbones,1000,T18_Tech_Damage,1000,T18_Tech_Resist,1000,T18_Tech_Armor,1000,T18_Tech_Health,1000,148818,12573,9984,1374,3298,0,0,0,0,0,0,0,
Crossbones,19,T9_Tech_Focus,1000,T19_Crossbones,1000,T19_Tech_Damage,1000,T19_Tech_Resist,1000,T19_Tech_Armor,1000,T19_Tech_Health,1000,186024,15716,12481,1513,3630,0,0,0,0,0,0,0,
Crossbones,20,T10_Tech_Focus,1000,T20_Crossbones,1000,T20_Tech_Damage,1000,T20_Tech_Resist,1000,T20_Tech_Armor,1000,T20_Tech_Health,1000,232529,19644,15600,1662,3989,0,0,0,0,0,0,0,
Crystal,0,,0,,0,,0,,0,,0,,0,66,25,3,52,43,0,0,0,0,0,0,0,
Crystal,1,Green_Focus_Mat,2,T1_Crystal,1,Green_Damage_Mat,4,Green_Resist_Mat,1,T1_NoArmor,1,Green_Health_Mat,3,416,157,19,86,72,0,0,0,0,0,0,0,
Crystal,2,T2_Bio_Focus,4,T2_Crystal,4,T2_Bio_Damage,6,T2_Bio_Resist,6,Green_Armor_Mat,7,T2_Bio_Health,12,1060,332,48,133,111,0,0,0,0,0,0,0,
Crystal,3,T3_Bio_Focus,18,T3_Crystal,12,T3_Bio_Damage,12,T3_Bio_Resist,12,T2_Bio_Armor,12,T3_Bio_Health,13,1970,529,89,183,153,0,0,0,0,0,0,0,
Crystal,4,T4_Bio_Focus,18,T4_Crystal,18,T4_Bio_Damage,19,T4_Bio_Resist,24,T3_Bio_Armor,21,T4_Bio_Health,19,3585,749,163,241,201,0,0,0,0,0,0,0,
Crystal,5,T5_Bio_Focus,27,T5_Crystal,24,T5_Bio_Damage,30,T5_Bio_Resist,24,T3_Bio_Armor,29,T5_Bio_Health,28,5284,993,239,305,254,0,0,0,0,0,0,0,
Crystal,6,T6_Bio_Focus,31,T6_Crystal,30,T6_Bio_Damage,30,T6_Bio_Resist,32,T4_Bio_Armor,36,T6_Bio_Health,30,7405,1266,335,376,313,0,0,0,0,0,0,0,
Crystal,7,T7_Bio_Focus,42,T7_Crystal,36,T7_Bio_Damage,36,T7_Bio_Resist,40,T5_Bio_Armor,39,T7_Bio_Health,38,10838,1567,491,455,379,0,0,0,0,0,0,0,
Crystal,8,T8_Bio_Focus,43,T8_Crystal,42,T8_Bio_Damage,45,T8_Bio_Resist,42,T6_Bio_Armor,45,T8_Bio_Health,48,15171,1901,686,541,451,0,0,0,0,0,0,0,
Crystal,9,T9_Bio_Focus,54,T9_Crystal,48,T9_Bio_Damage,48,T9_Bio_Resist,49,T7_Bio_Armor,53,T9_Bio_Health,48,19325,2269,875,638,532,0,0,0,0,0,0,0,
Crystal,10,T10_Bio_Focus,56,T10_Crystal,54,T10_Bio_Damage,54,T10_Bio_Resist,58,T8_Bio_Armor,60,T10_Bio_Health,54,24218,2677,1096,745,621,0,0,0,0,0,0,0,
Crystal,11,T11_Bio_Focus,60,T11_Crystal,60,T11_Bio_Damage,62,T11_Bio_Resist,61,T9_Bio_Armor,65,T11_Bio_Health,62,27575,3048,1248,842,702,0,0,0,0,0,0,0,
Crystal,12,T12_Bio_Focus,65,T12_Crystal,65,T12_Bio_Damage,65,T12_Bio_Resist,65,T10_Bio_Armor,70,T12_Bio_Health,69,31209,3450,1413,946,788,0,0,0,0,0,0,0,
Crystal,13,T13_Bio_Focus,75,T13_Crystal,75,T13_Bio_Damage,70,T13_Bio_Resist,73,T11_Bio_Armor,74,T13_Bio_Health,71,48766,5390,2208,2650,2209,0,0,0,0,0,0,0,
Crystal,14,T14_Bio_Focus,79,T14_Crystal,80,T14_Bio_Damage,78,T14_Bio_Resist,80,T12_Bio_Armor,76,T14_Bio_Health,75,60957,6738,2760,2958,2465,0,0,0,0,0,0,0,
Crystal,15,T15_Bio_Focus,1000,T15_Crystal,85,T15_Bio_Damage,1000,T15_Bio_Resist,1000,T13_Bio_Armor,1000,T15_Bio_Health,1000,76195,8422,3449,3290,2742,0,0,0,0,0,0,0,
Crystal,16,T16_Bio_Focus,1000,T16_Crystal,1000,T16_Bio_Damage,1000,T16_Bio_Resist,1000,T14_Bio_Armor,1000,T16_Bio_Health,1000,95245,10528,4312,3648,3040,0,0,0,0,0,0,0,
Crystal,17,T17_Bio_Focus,1000,T17_Crystal,1000,T17_Bio_Damage,1000,T17_Bio_Resist,1000,T15_Bio_Armor,1000,T17_Bio_Health,1000,119055,13160,5390,4035,3363,0,0,0,0,0,0,0,
Crystal,18,T18_Bio_Focus,1000,T18_Crystal,1000,T18_Bio_Damage,1000,T18_Bio_Resist,1000,T16_Bio_Armor,1000,T18_Bio_Health,1000,148818,16450,6737,4452,3710,0,0,0,0,0,0,0,
Crystal,19,T19_Bio_Focus,1000,T19_Crystal,1000,T19_Bio_Damage,1000,T19_Bio_Resist,1000,T17_Bio_Armor,1000,T19_Bio_Health,1000,186024,20563,8422,4901,4084,0,0,0,0,0,0,0,
Crystal,20,T20_Bio_Focus,1000,T20_Crystal,1000,T20_Bio_Damage,1000,T20_Bio_Resist,1000,T18_Bio_Armor,1000,T20_Bio_Health,1000,232529,25703,10527,5385,4487,0,0,0,0,0,0,0,
CullObsidian,0,,0,,0,,0,,0,,0,,0,114,26,2,35,43,0,0,0,0,0,0,0,
CullObsidian,1,Green_Focus_Mat,1,T1_CullObsidian,1,Green_Damage_Mat,3,Green_Resist_Mat,1,T1_NoArmor,1,Green_Health_Mat,4,718,164,13,58,72,0,0,0,0,0,0,0,
CullObsidian,2,T2_Bio_Focus,11,T2_CullObsidian,4,T2_Bio_Damage,6,T2_Bio_Resist,4,Green_Armor_Mat,7,T2_Bio_Health,12,1832,346,32,90,111,0,0,0,0,0,0,0,
CullObsidian,3,T3_Bio_Focus,18,T3_CullObsidian,12,T3_Bio_Damage,17,T3_Bio_Resist,12,Green_Armor_Mat,15,T3_Bio_Health,12,3403,552,59,124,153,0,0,0,0,0,0,0,
CullObsidian,4,T4_Bio_Focus,20,T4_CullObsidian,18,T4_Bio_Damage,24,T4_Bio_Resist,18,T2_Bio_Armor,21,T4_Bio_Health,23,6192,781,108,164,201,0,0,0,0,0,0,0,
CullObsidian,5,T5_Bio_Focus,26,T5_CullObsidian,24,T5_Bio_Damage,24,T5_Bio_Resist,27,T3_Bio_Armor,30,T5_Bio_Health,28,9128,1035,158,207,254,0,0,0,0,0,0,0,
CullObsidian,6,T6_Bio_Focus,36,T6_CullObsidian,30,T6_Bio_Damage,30,T6_Bio_Resist,34,T3_Bio_Armor,32,T6_Bio_Health,31,12791,1320,222,255,313,0,0,0,0,0,0,0,
CullObsidian,7,T7_Bio_Focus,38,T7_CullObsidian,36,T7_Bio_Damage,42,T7_Bio_Resist,36,T4_Bio_Armor,41,T7_Bio_Health,36,18721,1634,325,309,379,0,0,0,0,0,0,0,
CullObsidian,8,T8_Bio_Focus,44,T8_CullObsidian,42,T8_Bio_Damage,45,T8_Bio_Resist,46,T4_Bio_Armor,48,T8_Bio_Health,42,26205,1983,455,367,451,0,0,0,0,0,0,0,
CullObsidian,9,T9_Bio_Focus,49,T9_CullObsidian,48,T9_Bio_Damage,50,T9_Bio_Resist,48,T5_Bio_Armor,50,T9_Bio_Health,54,33379,2367,580,433,532,0,0,0,0,0,0,0,
CullObsidian,10,T10_Bio_Focus,54,T10_CullObsidian,54,T10_Bio_Damage,60,T10_Bio_Resist,54,T5_Bio_Armor,55,T10_Bio_Health,55,41830,2792,727,506,621,0,0,0,0,0,0,0,
CullObsidian,11,T11_Bio_Focus,64,T11_CullObsidian,60,T11_Bio_Damage,64,T11_Bio_Resist,65,T5_Bio_Armor,64,T11_Bio_Health,60,47629,3178,827,572,702,0,0,0,0,0,0,0,
CullObsidian,12,T12_Bio_Focus,68,T12_CullObsidian,65,T12_Bio_Damage,70,T12_Bio_Resist,67,T5_Bio_Armor,69,T12_Bio_Health,65,53907,3597,936,642,788,0,0,0,0,0,0,0,
CullObsidian,13,T13_Bio_Focus,72,T13_CullObsidian,75,T13_Bio_Damage,70,T13_Bio_Resist,71,T7_Bio_Armor,74,T13_Bio_Health,75,84233,5621,1463,1800,2209,0,0,0,0,0,0,0,
CullObsidian,14,T14_Bio_Focus,76,T14_CullObsidian,80,T14_Bio_Damage,80,T14_Bio_Resist,78,T9_Bio_Armor,75,T14_Bio_Health,79,105289,7027,1829,2009,2465,0,0,0,0,0,0,0,
CullObsidian,15,T15_Bio_Focus,1000,T15_CullObsidian,85,T15_Bio_Damage,1000,T15_Bio_Resist,1000,T11_Bio_Armor,1000,T15_Bio_Health,1000,131609,8783,2286,2234,2742,0,0,0,0,0,0,0,
CullObsidian,16,T16_Bio_Focus,1000,T16_CullObsidian,1000,T16_Bio_Damage,1000,T16_Bio_Resist,1000,T12_Bio_Armor,1000,T16_Bio_Health,1000,164513,10979,2857,2477,3040,0,0,0,0,0,0,0,
CullObsidian,17,T17_Bio_Focus,1000,T17_CullObsidian,1000,T17_Bio_Damage,1000,T17_Bio_Resist,1000,T13_Bio_Armor,1000,T17_Bio_Health,1000,205641,13724,3572,2740,3363,0,0,0,0,0,0,0,
CullObsidian,18,T18_Bio_Focus,1000,T18_CullObsidian,1000,T18_Bio_Damage,1000,T18_Bio_Resist,1000,T14_Bio_Armor,1000,T18_Bio_Health,1000,257049,17155,4464,3023,3710,0,0,0,0,0,0,0,
CullObsidian,19,T19_Bio_Focus,1000,T19_CullObsidian,1000,T19_Bio_Damage,1000,T19_Bio_Resist,1000,T15_Bio_Armor,1000,T19_Bio_Health,1000,321315,21444,5581,3328,4084,0,0,0,0,0,0,0,
CullObsidian,20,T20_Bio_Focus,1000,T20_CullObsidian,1000,T20_Bio_Damage,1000,T20_Bio_Resist,1000,T16_Bio_Armor,1000,T20_Bio_Health,1000,401641,26804,6976,3656,4487,0,0,0,0,0,0,0,
Cyclops,0,,0,,0,,0,,0,,0,,0,68,25,2,56,29,0,0,0,0,0,0,0,
Cyclops,1,Green_Focus_Mat,4,T1_Cyclops,1,Green_Damage_Mat,2,Green_Resist_Mat,1,T1_NoArmor,1,Green_Health_Mat,1,431,158,14,93,49,0,0,0,0,0,0,0,
Cyclops,2,T2_Mutant_Focus,12,T2_Cyclops,4,T2_Mutant_Damage,4,T2_Mutant_Resist,6,Green_Armor_Mat,11,T2_Mutant_Health,8,1099,334,35,144,75,0,0,0,0,0,0,0,
Cyclops,3,T3_Mutant_Focus,15,T3_Cyclops,12,T3_Mutant_Damage,16,T3_Mutant_Resist,12,T2_Mutant_Armor,15,T3_Mutant_Health,18,2042,533,64,199,104,0,0,0,0,0,0,0,
Cyclops,4,T4_Mutant_Focus,18,T4_Cyclops,18,T4_Mutant_Damage,23,T4_Mutant_Resist,21,T2_Mutant_Armor,19,T4_Mutant_Health,24,3715,754,118,262,137,0,0,0,0,0,0,0,
Cyclops,5,T5_Mutant_Focus,25,T5_Cyclops,24,T5_Mutant_Damage,24,T5_Mutant_Resist,30,T3_Mutant_Armor,26,T5_Mutant_Health,28,5477,1000,173,331,173,0,0,0,0,0,0,0,
Cyclops,6,T6_Mutant_Focus,34,T6_Cyclops,30,T6_Mutant_Damage,30,T6_Mutant_Resist,30,T3_Mutant_Armor,36,T6_Mutant_Health,32,7674,1275,242,408,213,0,0,0,0,0,0,0,
Cyclops,7,T7_Mutant_Focus,36,T7_Cyclops,36,T7_Mutant_Damage,42,T7_Mutant_Resist,40,T4_Mutant_Armor,41,T7_Mutant_Health,38,11232,1578,355,495,259,0,0,0,0,0,0,0,
Cyclops,8,T8_Mutant_Focus,46,T8_Cyclops,42,T8_Mutant_Damage,42,T8_Mutant_Resist,42,T4_Mutant_Armor,48,T8_Mutant_Health,44,15723,1915,496,588,307,0,0,0,0,0,0,0,
Cyclops,9,T9_Mutant_Focus,54,T9_Cyclops,48,T9_Mutant_Damage,53,T9_Mutant_Resist,51,T5_Mutant_Armor,48,T9_Mutant_Health,50,20028,2286,632,693,362,0,0,0,0,0,0,0,
Cyclops,10,T10_Mutant_Focus,54,T10_Cyclops,54,T10_Mutant_Damage,60,T10_Mutant_Resist,58,T6_Mutant_Armor,56,T10_Mutant_Health,58,25098,2696,793,810,423,0,0,0,0,0,0,0,
Cyclops,11,T11_Mutant_Focus,63,T11_Cyclops,60,T11_Mutant_Damage,63,T10_Mutant_Resist,62,T6_Mutant_Armor,60,T11_Mutant_Health,65,28578,3070,902,915,478,0,0,0,0,0,0,0,
Cyclops,12,T12_Mutant_Focus,67,T12_Cyclops,65,T12_Mutant_Damage,66,T11_Mutant_Resist,70,T7_Mutant_Armor,65,T12_Mutant_Health,68,32344,3474,1021,1028,537,0,0,0,0,0,0,0,
Cyclops,13,T13_Mutant_Focus,72,T13_Cyclops,75,T13_Mutant_Damage,74,T12_Mutant_Resist,70,T9_Mutant_Armor,70,T13_Mutant_Health,75,50540,5429,1596,2879,1505,0,0,0,0,0,0,0,
Cyclops,14,T14_Mutant_Focus,79,T14_Cyclops,80,T14_Mutant_Damage,77,T13_Mutant_Resist,75,T11_Mutant_Armor,80,T14_Mutant_Health,78,63173,6786,1995,3214,1680,0,0,0,0,0,0,0,
Cyclops,15,T15_Mutant_Focus,1000,T15_Cyclops,85,T15_Mutant_Damage,1000,T13_Mutant_Resist,1000,T12_Mutant_Armor,1000,T15_Mutant_Health,1000,78966,8483,2494,3575,1869,0,0,0,0,0,0,0,
Cyclops,16,T16_Mutant_Focus,1000,T16_Cyclops,1000,T16_Mutant_Damage,1000,T14_Mutant_Resist,1000,T13_Mutant_Armor,1000,T16_Mutant_Health,1000,98708,10603,3117,3964,2072,0,0,0,0,0,0,0,
Cyclops,17,T17_Mutant_Focus,1000,T17_Cyclops,1000,T17_Mutant_Damage,1000,T15_Mutant_Resist,1000,T14_Mutant_Armor,1000,T17_Mutant_Health,1000,123384,13254,3896,4384,2292,0,0,0,0,0,0,0,
Cyclops,18,T18_Mutant_Focus,1000,T18_Cyclops,1000,T18_Mutant_Damage,1000,T16_Mutant_Resist,1000,T15_Mutant_Armor,1000,T18_Mutant_Health,1000,154229,16568,4870,4836,2528,0,0,0,0,0,0,0,
Cyclops,19,T19_Mutant_Focus,1000,T19_Cyclops,1000,T19_Mutant_Damage,1000,T17_Mutant_Resist,1000,T16_Mutant_Armor,1000,T19_Mutant_Health,1000,192789,20710,6088,5324,2783,0,0,0,0,0,0,0,
Cyclops,20,T20_Mutant_Focus,1000,T20_Cyclops,1000,T20_Mutant_Damage,1000,T18_Mutant_Resist,1000,T17_Mutant_Armor,1000,T20_Mutant_Health,1000,240985,25886,7610,5850,3058,0,0,0,0,0,0,0,
Daredevil,0,,0,,0,,0,,0,,0,,0,54,21,3,46,32,0,0,0,0,0,0,0,
Daredevil,1,Green_Focus_Mat,2,T1_Daredevil,1,Green_Damage_Mat,3,Green_Resist_Mat,3,T1_NoArmor,4,Green_Health_Mat,1,340,134,18,77,53,0,0,0,0,0,0,0,
Daredevil,2,T2_Bio_Focus,4,T2_Daredevil,4,Green_Damage_Mat,8,T2_Bio_Resist,10,Green_Armor_Mat,12,Green_Health_Mat,10,868,285,46,118,82,0,0,0,0,0,0,0,
Daredevil,3,T3_Bio_Focus,18,T3_Daredevil,12,T3_Bio_Damage,13,T2_Bio_Resist,13,T2_Bio_Armor,13,Green_Health_Mat,12,1612,453,86,164,113,0,0,0,0,0,0,0,
Daredevil,4,T4_Bio_Focus,20,T4_Daredevil,18,T3_Bio_Damage,24,T4_Bio_Resist,18,T2_Bio_Armor,23,Green_Health_Mat,20,2933,642,156,216,149,0,0,0,0,0,0,0,
Daredevil,5,T5_Bio_Focus,25,T5_Daredevil,24,T5_Bio_Damage,27,T4_Bio_Resist,29,T3_Bio_Armor,30,T2_Bio_Health,24,4324,851,231,273,188,0,0,0,0,0,0,0,
Daredevil,6,T6_Bio_Focus,30,T6_Daredevil,30,T5_Bio_Damage,34,T6_Bio_Resist,33,T3_Bio_Armor,36,T3_Bio_Health,31,6058,1084,323,336,232,0,0,0,0,0,0,0,
Daredevil,7,T7_Bio_Focus,42,T7_Daredevil,36,T7_Bio_Damage,37,T6_Bio_Resist,41,T4_Bio_Armor,41,T4_Bio_Health,36,8867,1343,473,407,281,0,0,0,0,0,0,0,
Daredevil,8,T8_Bio_Focus,44,T8_Daredevil,42,T7_Bio_Damage,47,T8_Bio_Resist,42,T5_Bio_Armor,45,T5_Bio_Health,48,12412,1629,662,485,334,0,0,0,0,0,0,0,
Daredevil,9,T9_Bio_Focus,50,T9_Daredevil,48,T9_Bio_Damage,51,T8_Bio_Resist,48,T6_Bio_Armor,54,T6_Bio_Health,49,15811,1946,843,571,394,0,0,0,0,0,0,0,
Daredevil,10,T10_Bio_Focus,54,T10_Daredevil,54,T9_Bio_Damage,60,T10_Bio_Resist,54,T7_Bio_Armor,56,T7_Bio_Health,59,19814,2294,1057,666,460,0,0,0,0,0,0,0,
Daredevil,11,T11_Bio_Focus,63,T11_Daredevil,60,T11_Bio_Damage,62,T10_Bio_Resist,60,T8_Bio_Armor,61,T8_Bio_Health,65,22561,2613,1203,753,520,0,0,0,0,0,0,0,
Daredevil,12,T12_Bio_Focus,70,T12_Daredevil,65,T11_Bio_Damage,66,T12_Bio_Resist,65,T9_Bio_Armor,65,T9_Bio_Health,69,25536,2957,1362,847,584,0,0,0,0,0,0,0,
Daredevil,13,T13_Bio_Focus,70,T13_Daredevil,75,T13_Bio_Damage,74,T13_Bio_Resist,70,T11_Bio_Armor,72,T12_Bio_Health,75,39900,4620,2128,2372,1636,0,0,0,0,0,0,0,
Daredevil,14,T14_Bio_Focus,78,T14_Daredevil,80,T14_Bio_Damage,75,T14_Bio_Resist,77,T12_Bio_Armor,79,T12_Bio_Health,80,49874,5776,2660,2648,1826,0,0,0,0,0,0,0,
Daredevil,15,T15_Bio_Focus,1000,T15_Daredevil,85,T15_Bio_Damage,1000,T15_Bio_Resist,1000,T13_Bio_Armor,1000,T13_Bio_Health,1000,62341,7219,3325,2945,2031,0,0,0,0,0,0,0,
Daredevil,16,T16_Bio_Focus,1000,T16_Daredevil,1000,T16_Bio_Damage,1000,T16_Bio_Resist,1000,T14_Bio_Armor,1000,T14_Bio_Health,1000,77927,9024,4156,3265,2252,0,0,0,0,0,0,0,
Daredevil,17,T17_Bio_Focus,1000,T17_Daredevil,1000,T17_Bio_Damage,1000,T17_Bio_Resist,1000,T15_Bio_Armor,1000,T15_Bio_Health,1000,97409,11280,5195,3612,2491,0,0,0,0,0,0,0,
Daredevil,18,T18_Bio_Focus,1000,T18_Daredevil,1000,T18_Bio_Damage,1000,T18_Bio_Resist,1000,T16_Bio_Armor,1000,T16_Bio_Health,1000,121760,14100,6494,3985,2748,0,0,0,0,0,0,0,
Daredevil,19,T19_Bio_Focus,1000,T19_Daredevil,1000,T19_Bio_Damage,1000,T19_Bio_Resist,1000,T17_Bio_Armor,1000,T17_Bio_Health,1000,152202,17626,8118,4386,3025,0,0,0,0,0,0,0,
Daredevil,20,T20_Bio_Focus,1000,T20_Daredevil,1000,T20_Bio_Damage,1000,T20_Bio_Resist,1000,T18_Bio_Armor,1000,T18_Bio_Health,1000,190251,22031,10146,4820,3324,0,0,0,0,0,0,0,
DarkPhoenix,0,,0,,0,,0,,0,,0,,0,77,29,7,56,47,0,0,0,0,0,0,0,
DarkPhoenix,1,Green_Focus_Mat,1,T1_DarkPhoenix,1,Green_Damage_Mat,1,Green_Resist_Mat,4,Green_Armor_Mat,2,Green_Health_Mat,2,484,179,38,93,78,0,0,0,0,0,0,0,
DarkPhoenix,2,T2_Mutant_Focus,8,T2_DarkPhoenix,4,T2_Mutant_Damage,5,T2_Mutant_Resist,4,T2_Mutant_Armor,8,T2_Mutant_Health,12,1234,379,97,144,121,0,0,0,0,0,0,0,
DarkPhoenix,3,T3_Mutant_Focus,18,T3_DarkPhoenix,12,T3_Mutant_Damage,13,T3_Mutant_Resist,12,T3_Mutant_Armor,12,T3_Mutant_Health,12,2292,605,179,199,166,0,0,0,0,0,0,0,
DarkPhoenix,4,T4_Mutant_Focus,18,T4_DarkPhoenix,18,T4_Mutant_Damage,19,T4_Mutant_Resist,24,T4_Mutant_Armor,21,T4_Mutant_Health,23,4172,856,327,262,219,0,0,0,0,0,0,0,
DarkPhoenix,5,T5_Mutant_Focus,28,T5_DarkPhoenix,24,T5_Mutant_Damage,25,T5_Mutant_Resist,26,T5_Mutant_Armor,30,T5_Mutant_Health,24,6149,1134,481,331,276,0,0,0,0,0,0,0,
DarkPhoenix,6,T6_Mutant_Focus,36,T6_DarkPhoenix,30,T6_Mutant_Damage,30,T6_Mutant_Resist,34,T6_Mutant_Armor,30,T6_Mutant_Health,35,8617,1446,675,408,341,0,0,0,0,0,0,0,
DarkPhoenix,7,T7_Mutant_Focus,39,T7_DarkPhoenix,36,T7_Mutant_Damage,41,T7_Mutant_Resist,36,T7_Mutant_Armor,39,T7_Mutant_Health,42,12612,1790,987,495,413,0,0,0,0,0,0,0,
