gear_ID,gear_Tier,health,damage,armor,focus,resist,crit_Damage,crit_Chance,speed,dodge_Chance,block_Chance,block_Amount,accuracy,picture,crafting_Part1_ID,crafting_Part1_Count,crafting_Part2_ID,crafting_Part2_Count,crafting_Part3_ID,crafting_Part3_Count,crafting_Cost,
T20_Bullseye,20,4200,1000,170,4,10,0,0,0,0,0,0,0,Gear_Bullseye,White_Mystic_Mat,100,White_Mystic_Focus_Mat,100,White_equipment1,100,1000000,
T1_Cable,1,50,30,5,0,0,0,0,0,0,0,0,0,Gear_Cable,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Cable,2,60,40,10,0,0,0,0,0,0,0,0,0,Gear_Cable,Green_Tech_Mat,1,Green_Damage_Mat,1,,0,1100,
T3_Cable,3,70,45,15,0,0,0,0,0,0,0,0,0,Gear_Cable,Green_Tech_Mat,1,Green_Damage_Mat,1,Green_Armor_Mat,1,1900,
T4_Cable,4,100,50,25,0,0,0,0,0,0,0,0,0,Gear_Cable,Blue_Tech_Mat,1,Blue_Tech_Damage_Mat,1,Blue_Tech_Armor_Mat,1,2200,
T5_Cable,5,130,55,35,0,0,0,0,0,0,0,0,0,Gear_Cable,Blue_Tech_Mat,1,Blue_Tech_Damage_Mat,1,Blue_Tech_Armor_Mat,1,2400,
T6_Cable,6,150,60,45,0,0,0,0,0,0,0,0,0,Gear_Cable,Blue_Tech_Mat,2,Blue_Tech_Damage_Mat,2,Blue_Tech_Armor_Mat,2,2800,
T7_Cable,7,200,65,50,0,0,0,0,0,0,0,0,0,Gear_Cable,Blue_Tech_Mat,3,Blue_Tech_Damage_Mat,2,Blue_Tech_Armor_Mat,2,3400,
T8_Cable,8,250,65,55,0,0,0,0,0,0,0,0,0,Gear_Cable,Purple_Tech_Mat,1,Purple_Tech_Damage_Mat,1,Purple_Tech_Armor_Mat,1,4600,
T9_Cable,9,300,70,60,0,0,0,0,0,0,0,0,0,Gear_Cable,Purple_Tech_Mat,1,Purple_Tech_Damage_Mat,2,Purple_Tech_Armor_Mat,2,5800,
T10_Cable,10,350,70,65,0,0,0,0,0,0,0,0,0,Gear_Cable,Purple_Tech_Mat,4,Purple_Tech_Damage_Mat,3,Purple_metal3,8,7300,
T11_Cable,11,400,75,70,0,0,0,0,0,0,0,0,0,Gear_Cable,Purple_Tech_Mat,5,Purple_Tech_Damage_Mat,5,Purple_metal3,10,9200,
T12_Cable,12,450,85,75,0,0,0,0,0,0,0,0,0,Gear_Cable,Orange_Tech_Mat,1,Orange_Tech_Damage_Mat,2,Orange_metal3,12,10000,
T13_Cable,13,450,100,100,5,0,0,0,0,0,0,0,0,Gear_Cable,Orange_Tech_Mat,2,Orange_Tech_Damage_Mat,3,Orange_metal3,24,13000,
T14_Cable,14,450,200,200,5,0,0,0,0,0,0,0,0,Gear_Cable,Orange_Tech_Mat,4,Orange_Tech_Damage_Mat,4,Orange_metal3,25,14000,
T15_Cable,15,450,300,200,5,0,0,0,0,0,0,0,0,Gear_Cable,Orange_Tech_Mat,7,Orange_Tech_Damage_Mat,6,Orange_metal3,35,15000,
T16_Cable,16,450,400,300,5,0,0,0,0,0,0,0,0,Gear_Cable,Red_Tech_Mat,100,Red_Tech_Damage_Mat,100,Red_metal3,100,1000000,
T17_Cable,17,500,500,400,5,0,0,0,0,0,0,0,0,Gear_Cable,Red_Tech_Mat,100,Red_Tech_Damage_Mat,100,Red_metal3,100,1000000,
T18_Cable,18,500,600,500,5,0,0,0,0,0,0,0,0,Gear_Cable,Red_Tech_Mat,100,Red_Tech_Damage_Mat,100,Red_metal3,100,1000000,
T19_Cable,19,500,800,600,5,0,0,0,0,0,0,0,0,Gear_Cable,Red_Tech_Mat,100,Red_Tech_Damage_Mat,100,Red_metal3,100,1000000,
T20_Cable,20,500,1000,800,5,0,0,0,0,0,0,0,0,Gear_Cable,White_Tech_Mat,100,White_Tech_Damage_Mat,100,White_metal3,100,1000000,
T1_CaptainAmerica,1,0,2,6,0,10,0,0,0,0,0,0,0,Gear_CaptainAmerica,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_CaptainAmerica,2,0,2,13,0,10,0,0,0,0,0,0,0,Gear_CaptainAmerica,Green_Tech_Mat,1,Green_Resist_Mat,1,,0,1100,
T3_CaptainAmerica,3,0,5,15,0,10,0,0,0,0,0,0,0,Gear_CaptainAmerica,Green_Tech_Mat,1,Green_Resist_Mat,1,Green_Armor_Mat,1,1900,
T4_CaptainAmerica,4,0,5,27,0,10,0,0,0,0,0,0,0,Gear_CaptainAmerica,Blue_Tech_Mat,1,Blue_Tech_Resist_Mat,1,Blue_Tech_Armor_Mat,1,2200,
T5_CaptainAmerica,5,0,5,33,0,12,0,0,0,0,0,0,0,Gear_CaptainAmerica,Blue_Tech_Mat,1,Blue_Tech_Resist_Mat,1,Blue_Tech_Armor_Mat,1,2400,
T6_CaptainAmerica,6,0,7,40,0,14,0,0,0,0,0,0,0,Gear_CaptainAmerica,Blue_Tech_Mat,2,Blue_Tech_Resist_Mat,2,Blue_Tech_Armor_Mat,2,2800,
T7_CaptainAmerica,7,0,7,50,0,15,0,0,0,0,0,0,0,Gear_CaptainAmerica,Blue_Tech_Mat,3,Blue_Tech_Resist_Mat,2,Blue_Tech_Armor_Mat,2,3400,
T8_CaptainAmerica,8,0,8,50,0,16,0,0,0,0,0,0,0,Gear_CaptainAmerica,Purple_Tech_Mat,1,Purple_Tech_Resist_Mat,1,Purple_Tech_Armor_Mat,1,4600,
T9_CaptainAmerica,9,0,8,60,0,17,0,0,0,0,0,0,0,Gear_CaptainAmerica,Purple_Tech_Mat,1,Purple_Tech_Resist_Mat,2,Purple_Tech_Armor_Mat,2,5800,
T10_CaptainAmerica,10,0,9,60,0,17,0,0,0,0,0,0,0,Gear_CaptainAmerica,Purple_Tech_Mat,4,Purple_Tech_Resist_Mat,3,Purple_metal4,8,7300,
T11_CaptainAmerica,11,0,9,70,0,18,0,0,0,0,0,0,0,Gear_CaptainAmerica,Purple_Tech_Mat,5,Purple_Tech_Resist_Mat,5,Purple_metal4,10,9200,
T12_CaptainAmerica,12,0,10,70,0,18,0,0,0,0,0,0,0,Gear_CaptainAmerica,Orange_Tech_Mat,1,Orange_Tech_Resist_Mat,2,Orange_metal4,12,10000,
T13_CaptainAmerica,13,1500,180,120,0,40,0,0,0,0,0,0,0,Gear_CaptainAmerica,Orange_Tech_Mat,2,Orange_Tech_Resist_Mat,3,Orange_metal4,24,13000,
T14_CaptainAmerica,14,1600,190,170,0,45,0,0,0,0,0,0,0,Gear_CaptainAmerica,Orange_Tech_Mat,4,Orange_Tech_Resist_Mat,4,Orange_metal4,25,14000,
T15_CaptainAmerica,15,1800,200,250,0,50,0,0,0,0,0,0,0,Gear_CaptainAmerica,Orange_Tech_Mat,7,Orange_Tech_Resist_Mat,6,Orange_metal4,35,15000,
T16_CaptainAmerica,16,2000,210,300,0,55,0,0,0,0,0,0,0,Gear_CaptainAmerica,Red_Tech_Mat,100,Red_Tech_Resist_Mat,100,Red_metal4,100,1000000,
T17_CaptainAmerica,17,2500,230,350,0,60,0,0,0,0,0,0,0,Gear_CaptainAmerica,Red_Tech_Mat,100,Red_Tech_Resist_Mat,100,Red_metal4,100,1000000,
T18_CaptainAmerica,18,3000,300,400,0,65,0,0,0,0,0,0,0,Gear_CaptainAmerica,Red_Tech_Mat,100,Red_Tech_Resist_Mat,100,Red_metal4,100,1000000,
T19_CaptainAmerica,19,3800,350,500,0,70,0,0,0,0,0,0,0,Gear_CaptainAmerica,Red_Tech_Mat,100,Red_Tech_Resist_Mat,100,Red_metal4,100,1000000,
T20_CaptainAmerica,20,4400,500,700,0,80,0,0,0,0,0,0,0,Gear_CaptainAmerica,White_Tech_Mat,100,White_Tech_Resist_Mat,100,White_metal4,100,1000000,
T1_CaptainMarvel,1,100,20,0,0,5,0,0,0,0,0,0,0,Gear_CaptainMarvel,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_CaptainMarvel,2,150,25,0,0,5,0,0,0,0,0,0,0,Gear_CaptainMarvel,Green_Tech_Mat,1,Green_Damage_Mat,1,,0,1100,
T3_CaptainMarvel,3,200,30,0,0,5,0,0,0,0,0,0,0,Gear_CaptainMarvel,Green_Tech_Mat,1,Green_Damage_Mat,1,Green_Health_Mat,1,1900,
T4_CaptainMarvel,4,350,35,0,0,5,0,0,0,0,0,0,0,Gear_CaptainMarvel,Blue_Tech_Mat,1,Blue_Tech_Damage_Mat,1,Blue_Tech_Health_Mat,1,2200,
T5_CaptainMarvel,5,400,40,0,0,5,0,0,0,0,0,0,0,Gear_CaptainMarvel,Blue_Tech_Mat,1,Blue_Tech_Damage_Mat,1,Blue_Tech_Health_Mat,1,2400,
T6_CaptainMarvel,6,450,45,0,0,5,0,0,0,0,0,0,0,Gear_CaptainMarvel,Blue_Tech_Mat,2,Blue_Tech_Damage_Mat,2,Blue_Tech_Health_Mat,2,2800,
T7_CaptainMarvel,7,500,50,0,0,10,0,0,0,0,0,0,0,Gear_CaptainMarvel,Blue_Tech_Mat,3,Blue_Tech_Damage_Mat,2,Blue_Tech_Health_Mat,2,3400,
T8_CaptainMarvel,8,550,55,0,0,10,0,0,0,0,0,0,0,Gear_CaptainMarvel,Purple_Tech_Mat,1,Purple_Tech_Damage_Mat,1,Purple_Tech_Health_Mat,1,4600,
T9_CaptainMarvel,9,600,60,0,0,10,0,0,0,0,0,0,0,Gear_CaptainMarvel,Purple_Tech_Mat,1,Purple_Tech_Damage_Mat,2,Purple_Tech_Health_Mat,2,5800,
T10_CaptainMarvel,10,650,65,0,0,10,0,0,0,0,0,0,0,Gear_CaptainMarvel,Purple_Tech_Mat,4,Purple_Tech_Damage_Mat,3,Purple_metal2,8,7300,
T11_CaptainMarvel,11,700,70,0,0,10,0,0,0,0,0,0,0,Gear_CaptainMarvel,Purple_Tech_Mat,5,Purple_Tech_Damage_Mat,5,Purple_metal2,10,9200,
T12_CaptainMarvel,12,750,75,0,0,15,0,0,0,0,0,0,0,Gear_CaptainMarvel,Orange_Tech_Mat,1,Orange_Tech_Damage_Mat,2,Orange_metal2,12,10000,
T13_CaptainMarvel,13,4500,300,50,50,25,0,0,0,0,0,0,0,Gear_CaptainMarvel,Orange_Tech_Mat,2,Orange_Tech_Damage_Mat,3,Orange_metal2,24,13000,
T14_CaptainMarvel,14,4500,300,50,50,30,0,0,0,0,0,0,0,Gear_CaptainMarvel,Orange_Tech_Mat,4,Orange_Tech_Damage_Mat,4,Orange_metal2,25,14000,
T15_CaptainMarvel,15,5000,275,75,50,35,0,0,0,0,0,0,0,Gear_CaptainMarvel,Orange_Tech_Mat,7,Orange_Tech_Damage_Mat,6,Orange_metal2,35,15000,
T16_CaptainMarvel,16,6000,300,100,50,40,0,0,0,0,0,0,0,Gear_CaptainMarvel,Red_Tech_Mat,100,Red_Tech_Damage_Mat,100,Red_metal2,100,1000000,
T17_CaptainMarvel,17,7500,350,125,60,45,0,0,0,0,0,0,0,Gear_CaptainMarvel,Red_Tech_Mat,100,Red_Tech_Damage_Mat,100,Red_metal2,100,1000000,
T18_CaptainMarvel,18,9500,400,150,70,50,0,0,0,0,0,0,0,Gear_CaptainMarvel,Red_Tech_Mat,100,Red_Tech_Damage_Mat,100,Red_metal2,100,1000000,
T19_CaptainMarvel,19,12000,600,175,70,55,0,0,0,0,0,0,0,Gear_CaptainMarvel,Red_Tech_Mat,100,Red_Tech_Damage_Mat,100,Red_metal2,100,1000000,
T20_CaptainMarvel,20,15000,700,200,80,60,0,0,0,0,0,0,0,Gear_CaptainMarvel,White_Tech_Mat,100,White_Tech_Damage_Mat,100,White_metal2,100,1000000,
T1_Carnage,1,200,5,10,10,0,0,0,0,0,0,0,0,Gear_Carnage,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Carnage,2,300,15,20,10,0,0,0,0,0,0,0,0,Gear_Carnage,Green_Bio_Mat,1,Green_Health_Mat,1,,0,1100,
T3_Carnage,3,450,15,30,10,0,0,0,0,0,0,0,0,Gear_Carnage,Green_Bio_Mat,1,Green_Health_Mat,1,Green_Focus_Mat,1,1900,
T4_Carnage,4,800,15,50,10,0,0,0,0,0,0,0,0,Gear_Carnage,Blue_Bio_Mat,1,Blue_Bio_Health_Mat,1,Blue_Bio_Focus_Mat,1,2200,
T5_Carnage,5,850,15,75,10,0,0,0,0,0,0,0,0,Gear_Carnage,Blue_Bio_Mat,1,Blue_Bio_Health_Mat,1,Blue_Bio_Focus_Mat,1,2400,
T6_Carnage,6,1100,15,90,10,0,0,0,0,0,0,0,0,Gear_Carnage,Blue_Bio_Mat,2,Blue_Bio_Health_Mat,2,Blue_Bio_Focus_Mat,2,2800,
T7_Carnage,7,1200,15,100,15,0,0,0,0,0,0,0,0,Gear_Carnage,Blue_Bio_Mat,3,Blue_Bio_Health_Mat,2,Blue_Bio_Focus_Mat,2,3400,
T8_Carnage,8,1300,25,110,15,0,0,0,0,0,0,0,0,Gear_Carnage,Purple_Bio_Mat,1,Purple_Bio_Health_Mat,1,Purple_Bio_Focus_Mat,1,4600,
T9_Carnage,9,1400,25,120,20,0,0,0,0,0,0,0,0,Gear_Carnage,Purple_Bio_Mat,1,Purple_Bio_Health_Mat,2,Purple_Bio_Focus_Mat,2,5800,
T10_Carnage,10,1500,30,130,25,0,0,0,0,0,0,0,0,Gear_Carnage,Purple_Bio_Mat,4,Purple_Bio_Health_Mat,3,Purple_serum1,8,7300,
T11_Carnage,11,1600,30,140,25,0,0,0,0,0,0,0,0,Gear_Carnage,Purple_Bio_Mat,5,Purple_Bio_Health_Mat,5,Purple_serum1,10,9200,
T12_Carnage,12,1700,30,150,25,0,0,0,0,0,0,0,0,Gear_Carnage,Orange_Bio_Mat,1,Orange_Bio_Health_Mat,2,Orange_serum1,12,10000,
T13_Carnage,13,6500,30,800,45,0,0,0,0,0,0,0,0,Gear_Carnage,Orange_Bio_Mat,2,Orange_Bio_Health_Mat,3,Orange_serum1,24,13000,
T14_Carnage,14,7300,30,60,45,0,0,0,0,0,0,0,0,Gear_Carnage,Orange_Bio_Mat,4,Orange_Bio_Health_Mat,4,Orange_serum1,25,14000,
T15_Carnage,15,8000,30,70,45,0,0,0,0,0,0,0,0,Gear_Carnage,Orange_Bio_Mat,7,Orange_Bio_Health_Mat,6,Orange_serum1,35,15000,
T16_Carnage,16,10000,30,90,45,0,0,0,0,0,0,0,0,Gear_Carnage,Red_Bio_Mat,100,Red_Bio_Health_Mat,100,Red_serum1,100,1000000,
T17_Carnage,17,13000,30,100,50,0,0,0,0,0,0,0,0,Gear_Carnage,Red_Bio_Mat,100,Red_Bio_Health_Mat,100,Red_serum1,100,1000000,
T18_Carnage,18,15000,30,125,60,0,0,0,0,0,0,0,0,Gear_Carnage,Red_Bio_Mat,100,Red_Bio_Health_Mat,100,Red_serum1,100,1000000,
T19_Carnage,19,20000,30,175,60,0,0,0,0,0,0,0,0,Gear_Carnage,Red_Bio_Mat,100,Red_Bio_Health_Mat,100,Red_serum1,100,1000000,
T20_Carnage,20,25000,30,200,70,0,0,0,0,0,0,0,0,Gear_Carnage,White_Bio_Mat,100,White_Bio_Health_Mat,100,White_serum1,100,1000000,
T1_Colossus,1,100,15,10,0,0,0,0,0,0,0,0,0,Gear_Colossus,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Colossus,2,125,15,10,0,0,0,0,0,0,0,0,0,Gear_Colossus,Green_Mutant_Mat,1,Green_Damage_Mat,1,,0,1100,
T3_Colossus,3,150,20,15,0,0,0,0,0,0,0,0,0,Gear_Colossus,Green_Mutant_Mat,1,Green_Damage_Mat,1,Green_Health_Mat,1,1900,
T4_Colossus,4,300,20,20,0,0,0,0,0,0,0,0,0,Gear_Colossus,Blue_Mutant_Mat,1,Blue_Mutant_Damage_Mat,1,Blue_Mutant_Health_Mat,1,2200,
T5_Colossus,5,450,25,25,0,0,0,0,0,0,0,0,0,Gear_Colossus,Blue_Mutant_Mat,1,Blue_Mutant_Damage_Mat,1,Blue_Mutant_Health_Mat,1,2400,
T6_Colossus,6,600,30,30,0,0,0,0,0,0,0,0,0,Gear_Colossus,Blue_Mutant_Mat,2,Blue_Mutant_Damage_Mat,2,Blue_Mutant_Health_Mat,2,2800,
T7_Colossus,7,700,35,35,0,0,0,0,0,0,0,0,0,Gear_Colossus,Blue_Mutant_Mat,3,Blue_Mutant_Damage_Mat,2,Blue_Mutant_Health_Mat,2,3400,
T8_Colossus,8,800,40,40,0,0,0,0,0,0,0,0,0,Gear_Colossus,Purple_Mutant_Mat,1,Purple_Mutant_Damage_Mat,1,Purple_Mutant_Health_Mat,1,4600,
T9_Colossus,9,900,50,45,0,0,0,0,0,0,0,0,0,Gear_Colossus,Purple_Mutant_Mat,1,Purple_Mutant_Damage_Mat,2,Purple_Mutant_Health_Mat,2,5800,
T10_Colossus,10,1000,75,80,0,0,0,0,0,0,0,0,0,Gear_Colossus,Purple_Mutant_Mat,4,Purple_Mutant_Damage_Mat,3,Purple_metal6,8,7300,
T11_Colossus,11,1500,85,100,0,0,0,0,0,0,0,0,0,Gear_Colossus,Purple_Mutant_Mat,5,Purple_Mutant_Damage_Mat,5,Purple_metal6,10,9200,
T12_Colossus,12,2000,95,125,0,0,0,0,0,0,0,0,0,Gear_Colossus,Orange_Mutant_Mat,1,Orange_Mutant_Damage_Mat,2,Orange_metal6,12,10000,
T13_Colossus,13,4000,250,250,0,0,0,0,0,0,0,0,0,Gear_Colossus,Orange_Mutant_Mat,2,Orange_Mutant_Damage_Mat,3,Orange_metal6,24,13000,
T14_Colossus,14,5000,350,350,0,0,0,0,0,0,0,0,0,Gear_Colossus,Orange_Mutant_Mat,4,Orange_Mutant_Damage_Mat,4,Orange_metal6,25,14000,
T15_Colossus,15,6000,450,450,0,0,0,0,0,0,0,0,0,Gear_Colossus,Orange_Mutant_Mat,7,Orange_Mutant_Damage_Mat,6,Orange_metal6,35,15000,
T16_Colossus,16,7000,550,550,0,0,0,0,0,0,0,0,0,Gear_Colossus,Red_Mutant_Mat,100,Red_Mutant_Damage_Mat,100,Red_metal6,100,1000000,
T17_Colossus,17,8000,650,650,0,0,0,0,0,0,0,0,0,Gear_Colossus,Red_Mutant_Mat,100,Red_Mutant_Damage_Mat,100,Red_metal6,100,1000000,
T18_Colossus,18,9000,750,750,0,0,0,0,0,0,0,0,0,Gear_Colossus,Red_Mutant_Mat,100,Red_Mutant_Damage_Mat,100,Red_metal6,100,1000000,
T19_Colossus,19,10000,850,900,0,0,0,0,0,0,0,0,0,Gear_Colossus,Red_Mutant_Mat,100,Red_Mutant_Damage_Mat,100,Red_metal6,100,1000000,
T20_Colossus,20,11000,1000,1150,0,0,0,0,0,0,0,0,0,Gear_Colossus,White_Mutant_Mat,100,White_Mutant_Damage_Mat,100,White_metal6,100,1000000,
T1_CorvusGlaive,1,50,10,0,5,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_CorvusGlaive,2,50,15,0,5,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Green_Skill_Mat,1,Green_Damage_Mat,1,,0,1100,
T3_CorvusGlaive,3,100,20,0,5,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Green_Skill_Mat,1,Green_Damage_Mat,1,Green_Health_Mat,1,1900,
T4_CorvusGlaive,4,100,25,0,10,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Blue_Skill_Mat,1,Blue_Skill_Damage_Mat,1,Blue_Skill_Health_Mat,1,2200,
T5_CorvusGlaive,5,150,30,0,10,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Blue_Skill_Mat,1,Blue_Skill_Damage_Mat,1,Blue_Skill_Health_Mat,1,2400,
T6_CorvusGlaive,6,200,45,0,10,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Blue_Skill_Mat,2,Blue_Skill_Damage_Mat,2,Blue_Skill_Health_Mat,2,2800,
T7_CorvusGlaive,7,250,50,0,15,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Blue_Skill_Mat,3,Blue_Skill_Damage_Mat,2,Blue_Skill_Health_Mat,2,3400,
T8_CorvusGlaive,8,300,60,0,15,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Purple_Skill_Mat,1,Purple_Skill_Damage_Mat,1,Purple_Skill_Health_Mat,1,4600,
T9_CorvusGlaive,9,400,70,0,15,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Purple_Skill_Mat,1,Purple_Skill_Damage_Mat,2,Purple_Skill_Health_Mat,2,5800,
T10_CorvusGlaive,10,500,80,0,20,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Purple_Skill_Mat,4,Purple_Skill_Damage_Mat,3,Purple_energy4,8,7300,
T11_CorvusGlaive,11,600,90,0,20,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Purple_Skill_Mat,5,Purple_Skill_Damage_Mat,5,Purple_energy4,10,9200,
T12_CorvusGlaive,12,700,100,0,20,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Orange_Skill_Mat,1,Orange_Skill_Damage_Mat,2,Orange_energy4,12,10000,
T13_CorvusGlaive,13,800,200,0,50,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Orange_Skill_Mat,2,Orange_Skill_Damage_Mat,3,Orange_energy4,24,13000,
T14_CorvusGlaive,14,900,300,0,60,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Orange_Skill_Mat,4,Orange_Skill_Damage_Mat,4,Orange_energy4,25,14000,
T15_CorvusGlaive,15,1000,400,0,70,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Orange_Skill_Mat,7,Orange_Skill_Damage_Mat,6,Orange_energy4,35,15000,
T16_CorvusGlaive,16,1500,500,0,80,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Red_Skill_Mat,100,Red_Skill_Damage_Mat,100,Red_energy4,100,1000000,
T17_CorvusGlaive,17,2000,600,0,100,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Red_Skill_Mat,100,Red_Skill_Damage_Mat,100,Red_energy4,100,1000000,
T18_CorvusGlaive,18,3000,700,0,110,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Red_Skill_Mat,100,Red_Skill_Damage_Mat,100,Red_energy4,100,1000000,
T19_CorvusGlaive,19,4000,800,0,120,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,Red_Skill_Mat,100,Red_Skill_Damage_Mat,100,Red_energy4,100,1000000,
T20_CorvusGlaive,20,5000,1000,0,150,0,0,0,0,0,0,0,0,Gear_CorvusGlaive,White_Skill_Mat,100,White_Skill_Damage_Mat,100,White_energy4,100,1000000,
T1_Coulson,1,10,0,4,5,10,0,0,0,0,0,0,0,Gear_Coulson,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Coulson,2,20,0,6,7,15,0,0,0,0,0,0,0,Gear_Coulson,Green_Tech_Mat,1,Green_Resist_Mat,1,,0,1100,
T3_Coulson,3,35,0,8,8,15,0,0,0,0,0,0,0,Gear_Coulson,Green_Tech_Mat,1,Green_Resist_Mat,1,Green_Focus_Mat,1,1900,
T4_Coulson,4,45,0,10,9,15,0,0,0,0,0,0,0,Gear_Coulson,Blue_Tech_Mat,1,Blue_Tech_Resist_Mat,1,Blue_Tech_Focus_Mat,1,2200,
T5_Coulson,5,65,0,15,10,18,0,0,0,0,0,0,0,Gear_Coulson,Blue_Tech_Mat,1,Blue_Tech_Resist_Mat,1,Blue_Tech_Focus_Mat,1,2400,
T6_Coulson,6,65,0,20,10,20,0,0,0,0,0,0,0,Gear_Coulson,Blue_Tech_Mat,2,Blue_Tech_Resist_Mat,2,Blue_Tech_Focus_Mat,2,2800,
T7_Coulson,7,70,0,20,15,25,0,0,0,0,0,0,0,Gear_Coulson,Blue_Tech_Mat,3,Blue_Tech_Resist_Mat,2,Blue_Tech_Focus_Mat,2,3400,
T8_Coulson,8,70,0,20,15,25,0,0,0,0,0,0,0,Gear_Coulson,Purple_Tech_Mat,1,Purple_Tech_Resist_Mat,1,Purple_Tech_Focus_Mat,1,4600,
T9_Coulson,9,80,0,40,15,25,0,0,0,0,0,0,0,Gear_Coulson,Purple_Tech_Mat,1,Purple_Tech_Resist_Mat,2,Purple_Tech_Focus_Mat,2,5800,
T10_Coulson,10,90,0,40,15,25,0,0,0,0,0,0,0,Gear_Coulson,Purple_Tech_Mat,4,Purple_Tech_Resist_Mat,3,Purple_equipment4,8,7300,
T11_Coulson,11,105,0,40,15,28,0,0,0,0,0,0,0,Gear_Coulson,Purple_Tech_Mat,5,Purple_Tech_Resist_Mat,5,Purple_equipment4,10,9200,
T12_Coulson,12,250,0,5,15,30,0,0,0,0,0,0,0,Gear_Coulson,Orange_Tech_Mat,1,Orange_Tech_Resist_Mat,2,Orange_equipment4,12,10000,
T13_Coulson,13,1300,0,60,30,40,0,0,0,0,0,0,0,Gear_Coulson,Orange_Tech_Mat,2,Orange_Tech_Resist_Mat,3,Orange_equipment4,24,13000,
T14_Coulson,14,1400,0,80,35,60,0,0,0,0,0,0,0,Gear_Coulson,Orange_Tech_Mat,4,Orange_Tech_Resist_Mat,4,Orange_equipment4,25,14000,
T15_Coulson,15,1500,0,100,35,80,0,0,0,0,0,0,0,Gear_Coulson,Orange_Tech_Mat,7,Orange_Tech_Resist_Mat,6,Orange_equipment4,35,15000,
T16_Coulson,16,1700,0,150,35,100,0,0,0,0,0,0,0,Gear_Coulson,Red_Tech_Mat,100,Red_Tech_Resist_Mat,100,Red_equipment4,100,1000000,
T17_Coulson,17,2200,0,200,40,110,0,0,0,0,0,0,0,Gear_Coulson,Red_Tech_Mat,100,Red_Tech_Resist_Mat,100,Red_equipment4,100,1000000,
T18_Coulson,18,2500,0,300,45,120,0,0,0,0,0,0,0,Gear_Coulson,Red_Tech_Mat,100,Red_Tech_Resist_Mat,100,Red_equipment4,100,1000000,
T19_Coulson,19,3200,0,330,45,120,0,0,0,0,0,0,0,Gear_Coulson,Red_Tech_Mat,100,Red_Tech_Resist_Mat,100,Red_equipment4,100,1000000,
T20_Coulson,20,3600,0,450,50,140,0,0,0,0,0,0,0,Gear_Coulson,White_Tech_Mat,100,White_Tech_Resist_Mat,100,White_equipment4,100,1000000,
T1_Crossbones,1,50,10,5,0,0,0,0,0,0,0,0,0,Gear_Crossbones,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Crossbones,2,50,20,10,0,0,0,0,0,0,0,0,0,Gear_Crossbones,Green_Tech_Mat,1,Green_Resist_Mat,1,,0,1100,
T3_Crossbones,3,90,20,10,0,0,0,0,0,0,0,0,0,Gear_Crossbones,Green_Tech_Mat,1,Green_Resist_Mat,1,Green_Armor_Mat,1,1900,
T4_Crossbones,4,120,25,25,0,0,0,0,0,0,0,0,0,Gear_Crossbones,Blue_Tech_Mat,1,Blue_Tech_Resist_Mat,1,Blue_Tech_Armor_Mat,1,2200,
T5_Crossbones,5,140,25,25,0,0,0,0,0,0,0,0,0,Gear_Crossbones,Blue_Tech_Mat,1,Blue_Tech_Resist_Mat,1,Blue_Tech_Armor_Mat,1,2400,
T6_Crossbones,6,210,30,30,0,0,0,0,0,0,0,0,0,Gear_Crossbones,Blue_Tech_Mat,2,Blue_Tech_Resist_Mat,2,Blue_Tech_Armor_Mat,2,2800,
T7_Crossbones,7,250,30,35,0,0,0,0,0,0,0,0,0,Gear_Crossbones,Blue_Tech_Mat,3,Blue_Tech_Resist_Mat,2,Blue_Tech_Armor_Mat,2,3400,
T8_Crossbones,8,250,30,35,0,0,0,0,0,0,0,0,0,Gear_Crossbones,Purple_Tech_Mat,1,Purple_Tech_Resist_Mat,1,Purple_Tech_Armor_Mat,1,4600,
